Time,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,vroll,vpitch,vyaw,ar,ap,ay,qw,qx,qy,qz
2.000000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000019,-0.000006,0.000000,1.000000,-0.000000,0.000000,0.000000
2.005000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000038,-0.000011,0.000000,1.000000,0.000000,-0.000000,0.000000
2.010000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000075,-0.000022,0.000000,1.000000,0.000000,-0.000000,0.000000
2.015000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000001,-0.000000,0.000000,0.000111,-0.000033,0.000000,1.000000,0.000000,-0.000000,0.000000
2.020000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000001,-0.000000,0.000000,0.000146,-0.000044,0.000000,1.000000,0.000000,-0.000000,0.000000
2.025000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000002,-0.000001,0.000000,0.000181,-0.000054,0.000000,1.000000,0.000000,-0.000000,0.000000
2.030000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,0.000000,-0.000000,0.000000,0.000003,-0.000001,0.000000,0.000214,-0.000064,0.000000,1.000000,0.000000,-0.000000,0.000000
2.035000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,0.000000,-0.000000,0.000000,0.000004,-0.000001,0.000000,0.000246,-0.000073,0.000000,1.000000,0.000000,-0.000000,0.000000
2.040000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,0.000000,-0.000000,0.000000,0.000006,-0.000002,0.000000,0.000278,-0.000083,0.000000,1.000000,0.000000,-0.000000,0.000000
2.045000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,0.000000,-0.000000,0.000000,0.000007,-0.000002,0.000000,0.000309,-0.000092,0.000000,1.000000,0.000000,-0.000000,0.000000
2.050000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000003,0.000000,-0.000000,0.000000,0.000009,-0.000003,0.000000,0.000339,-0.000101,0.000000,1.000000,0.000000,-0.000000,0.000000
2.055000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,-0.000004,0.000000,-0.000000,0.000000,0.000011,-0.000003,0.000000,0.000368,-0.000109,0.000000,1.000000,0.000000,-0.000000,0.000000
2.060000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000003,-0.000006,0.000000,-0.000000,0.000000,0.000013,-0.000004,0.000000,0.000396,-0.000118,0.000000,1.000000,0.000000,-0.000000,0.000000
